code,level,link,name,parentCode
610726001000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/26/610726001.html,汉源街道,610726000
610726002000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/26/610726002.html,高寨子街道,610726000
610726102000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/26/610726102.html,大安镇,610726000
610726103000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/26/610726103.html,代家坝镇,610726000
610726104000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/26/610726104.html,阳平关镇,610726000
610726105000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/26/610726105.html,燕子砭镇,610726000
610726106000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/26/610726106.html,广坪镇,610726000
610726107000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/26/610726107.html,青木川镇,610726000
610726108000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/26/610726108.html,毛坝河镇,610726000
610726109000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/26/610726109.html,铁锁关镇,610726000
610726110000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/26/610726110.html,胡家坝镇,610726000
610726111000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/26/610726111.html,巴山镇,610726000
610726112000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/26/610726112.html,巨亭镇,610726000
610726113000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/26/610726113.html,舒家坝镇,610726000
610726117000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/26/610726117.html,太阳岭镇,610726000
610726118000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/26/610726118.html,安乐河镇,610726000
610726119000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/26/610726119.html,二郎坝镇,610726000
610726120000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/26/610726120.html,禅家岩镇,610726000
610728001000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/28/610728001.html,泾洋街道,610728000
610728101000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/28/610728101.html,渔渡镇,610728000
610728102000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/28/610728102.html,盐场镇,610728000
610728103000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/28/610728103.html,观音镇,610728000
610728104000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/28/610728104.html,巴庙镇,610728000
610728105000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/28/610728105.html,兴隆镇,610728000
610728106000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/28/610728106.html,长岭镇,610728000
610728107000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/28/610728107.html,三元镇,610728000
610728108000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/28/610728108.html,简池镇,610728000
610728109000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/28/610728109.html,碾子镇,610728000
610728110000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/28/610728110.html,小洋镇,610728000
610728111000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/28/610728111.html,青水镇,610728000
610728112000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/28/610728112.html,赤南镇,610728000
610728113000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/28/610728113.html,平安镇,610728000
610728114000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/28/610728114.html,杨家河镇,610728000
610728115000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/28/610728115.html,巴山镇,610728000
610730001000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/30/610730001.html,袁家庄街道,610730000
610728116000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/28/610728116.html,黎坝镇,610728000
610730101000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/30/610730101.html,陈家坝镇,610730000
610728117000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/28/610728117.html,仁村镇,610728000
610730102000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/30/610730102.html,大河坝镇,610730000
610728118000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/28/610728118.html,大池镇,610728000
610730103000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/30/610730103.html,西岔河镇,610730000
610728120000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/28/610728120.html,永乐镇,610728000
610730104000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/30/610730104.html,岳坝镇,610730000
610730105000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/30/610730105.html,长角坝镇,610730000
610730106000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/30/610730106.html,石墩河镇,610730000
610729001000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/29/610729001.html,紫柏街道,610729000
610729101000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/29/610729101.html,马道镇,610729000
610729102000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/29/610729102.html,武关驿镇,610729000
610729103000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/29/610729103.html,留侯镇,610729000
610729104000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/61/07/29/610729104.html,江口镇,610729000
