code,level,link,name,parentCode
131025100000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/10/25/131025100.html,平舒镇,131025000
131025101000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/10/25/131025101.html,旺村镇,131025000
131025102000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/10/25/131025102.html,大尚屯镇,131025000
131025103000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/10/25/131025103.html,南赵扶镇,131025000
131025104000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/10/25/131025104.html,留各庄镇,131025000
131025105000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/10/25/131025105.html,权村镇,131025000
131025106000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/10/25/131025106.html,里坦镇,131025000
131025107000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/10/25/131025107.html,广安镇,131025000
131025108000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/10/25/131025108.html,北魏镇,131025000
131025109000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/10/25/131025109.html,臧屯镇,131025000
131025400000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/10/25/131025400.html,河北大城经济开发区,131025000
131022100000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/10/22/131022100.html,固安镇,131022000
131022101000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/10/22/131022101.html,宫村镇,131022000
131022102000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/10/22/131022102.html,柳泉镇,131022000
131022103000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/10/22/131022103.html,牛驼镇,131022000
131022104000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/10/22/131022104.html,马庄镇,131022000
130984001000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/09/84/130984001.html,瀛州路街道,130984000
131022200000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/10/22/131022200.html,东湾乡,131022000
130984002000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/09/84/130984002.html,城垣西路街道,130984000
131022201000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/10/22/131022201.html,彭村乡,131022000
130984101000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/09/84/130984101.html,米各庄镇,130984000
131022202000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/10/22/131022202.html,渠沟乡,131022000
130984102000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/09/84/130984102.html,景和镇,130984000
