code,level,link,name,parentCode
513328100000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/28/513328100.html,甘孜镇,513328000
513328101000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/28/513328101.html,查龙镇,513328000
513328102000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/28/513328102.html,来马镇,513328000
513328200000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/28/513328200.html,呷拉乡,513328000
513328201000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/28/513328201.html,色西底乡,513328000
513328202000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/28/513328202.html,南多乡,513328000
513328203000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/28/513328203.html,生康乡,513328000
513328204000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/28/513328204.html,贡隆乡,513328000
513328205000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/28/513328205.html,扎科乡,513328000
513328207000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/28/513328207.html,昔色乡,513328000
513328208000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/28/513328208.html,卡攻乡,513328000
513328209000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/28/513328209.html,仁果乡,513328000
513328210000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/28/513328210.html,拖坝乡,513328000
513328211000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/28/513328211.html,斯俄乡,513328000
513328212000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/28/513328212.html,庭卡乡,513328000
513328213000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/28/513328213.html,下雄乡,513328000
513328214000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/28/513328214.html,四通达乡,513328000
513328215000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/28/513328215.html,夺多乡,513328000
513328216000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/28/513328216.html,泥柯乡,513328000
513328217000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/28/513328217.html,茶扎乡,513328000
513328218000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/28/513328218.html,大德乡,513328000
513328219000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/28/513328219.html,卡龙乡,513328000
513332100000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/32/513332100.html,尼呷镇,513332000
513332101000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/32/513332101.html,洛须镇,513332000
513332102000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/32/513332102.html,色须镇,513332000
513332103000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/32/513332103.html,虾扎镇,513332000
513332104000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/32/513332104.html,温波镇,513332000
513332105000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/32/513332105.html,蒙宜镇,513332000
513332106000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/32/513332106.html,阿日扎镇,513332000
513332200000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/32/513332200.html,真达乡,513332000
513332201000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/32/513332201.html,奔达乡,513332000
513332202000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/32/513332202.html,正科乡,513332000
513332203000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/32/513332203.html,麻呷乡,513332000
513332204000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/32/513332204.html,德荣马乡,513332000
513332206000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/32/513332206.html,长沙贡马乡,513332000
513332207000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/32/513332207.html,呷衣乡,513332000
513332208000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/32/513332208.html,格孟乡,513332000
513332210000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/32/513332210.html,新荣乡,513332000
513332211000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/32/513332211.html,宜牛乡,513332000
513332213000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/32/513332213.html,起坞乡,513332000
513332215000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/32/513332215.html,长须贡马乡,513332000
513332216000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/32/513332216.html,长沙干马乡,513332000
513332217000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/32/513332217.html,长须干马乡,513332000
513332219000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/32/513332219.html,瓦须乡,513332000
513329100000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/29/513329100.html,如龙镇,513329000
513329101000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/29/513329101.html,拉日马镇,513329000
513329102000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/29/513329102.html,大盖镇,513329000
513329200000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/29/513329200.html,沙堆乡,513329000
513329201000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/29/513329201.html,乐安乡,513329000
513329203000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/29/513329203.html,绕鲁乡,513329000
513329204000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/29/513329204.html,色威乡,513329000
513329205000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/33/29/513329205.html,甲拉西乡,513329000
