code,level,link,name,parentCode
320611001000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/06/11/320611001.html,永兴街道,320611000
320611002000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/06/11/320611002.html,唐闸镇街道,320611000
320611003000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/06/11/320611003.html,天生港镇街道,320611000
320611004000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/06/11/320611004.html,秦灶街道,320611000
320611005000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/06/11/320611005.html,陈桥街道,320611000
320611006000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/06/11/320611006.html,幸福街道,320611000
320611400000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/06/11/320611400.html,港闸开发区,320611000
320612001000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/06/12/320612001.html,金沙街道,320612000
320612002000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/06/12/320612002.html,兴东街道,320612000
320612003000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/06/12/320612003.html,先锋街道,320612000
320612004000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/06/12/320612004.html,金新街道,320612000
320612101000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/06/12/320612101.html,西亭镇,320612000
320612102000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/06/12/320612102.html,二甲镇,320612000
320612103000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/06/12/320612103.html,东社镇,320612000
320612104000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/06/12/320612104.html,三余镇,320612000
320612107000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/06/12/320612107.html,十总镇,320612000
320612110000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/06/12/320612110.html,石港镇,320612000
320612112000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/06/12/320612112.html,刘桥镇,320612000
320612114000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/06/12/320612114.html,平潮镇,320612000
320612116000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/06/12/320612116.html,五接镇,320612000
320612117000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/06/12/320612117.html,兴仁镇,320612000
320612119000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/06/12/320612119.html,张芝山镇,320612000
320612120000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/06/12/320612120.html,川姜镇,320612000
320612401000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/06/12/320612401.html,环本农场,320612000
320481001000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/04/81/320481001.html,昆仑街道,320481000
320481100000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/04/81/320481100.html,溧城镇,320481000
320481101000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/04/81/320481101.html,埭头镇,320481000
320481102000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/04/81/320481102.html,上黄镇,320481000
320481103000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/04/81/320481103.html,戴埠镇,320481000
320481106000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/04/81/320481106.html,天目湖镇,320481000
320481107000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/04/81/320481107.html,别桥镇,320481000
320481109000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/04/81/320481109.html,上兴镇,320481000
320481111000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/04/81/320481111.html,竹箦镇,320481000
320481114000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/04/81/320481114.html,南渡镇,320481000
320481116000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/04/81/320481116.html,社渚镇,320481000
320481400000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/04/81/320481400.html,常州监狱,320481000
320481401000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/04/81/320481401.html,溧阳监狱,320481000
320623001000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/06/23/320623001.html,掘港街道,320623000
320623002000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/06/23/320623002.html,城中街道,320623000
320623100000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/06/23/320623100.html,栟茶镇,320623000
320623101000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/06/23/320623101.html,洋口镇,320623000
320623102000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/06/23/320623102.html,苴镇,320623000
320623103000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/06/23/320623103.html,长沙镇,320623000
320623104000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/06/23/320623104.html,大豫镇,320623000
320623107000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/06/23/320623107.html,马塘镇,320623000
320623108000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/06/23/320623108.html,丰利镇,320623000
320623109000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/06/23/320623109.html,曹埠镇,320623000
320623110000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/06/23/320623110.html,岔河镇,320623000
320623111000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/06/23/320623111.html,双甸镇,320623000
320623112000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/32/06/23/320623112.html,新店镇,320623000
