code,level,link,name,parentCode
130471001000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/04/71/130471001.html,开发区街道,130471000
130471100000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/04/71/130471100.html,尚璧镇,130471000
130471101000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/04/71/130471101.html,南沿村镇,130471000
130471200000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/04/71/130471200.html,小西堡乡,130471000
130471201000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/04/71/130471201.html,姚寨乡,130471000
130473001000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/04/73/130473001.html,城南街道,130473000
130473100000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/04/73/130473100.html,高臾镇,130473000
130473101000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/04/73/130473101.html,西光禄镇,130473000
130473102000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/04/73/130473102.html,林坛镇,130473000
130473103000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/04/73/130473103.html,马头镇,130473000
130473200000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/04/73/130473200.html,辛庄营乡,130473000
130473201000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/04/73/130473201.html,花官营乡,130473000
130473202000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/04/73/130473202.html,台城乡,130473000
130473203000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/04/73/130473203.html,南城乡,130473000
130503001000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/05/03/130503001.html,钢铁路街道,130503000
130503002000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/05/03/130503002.html,中兴路街道,130503000
130503003000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/05/03/130503003.html,达活泉街道,130503000
130503004000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/05/03/130503004.html,张宽街道,130503000
130503005000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/05/03/130503005.html,章村街道,130503000
130503006000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/05/03/130503006.html,中华大街街道,130503000
130503007000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/05/03/130503007.html,团结路街道,130503000
130503008000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/05/03/130503008.html,泉西街道,130503000
130503100000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/05/03/130503100.html,南大郭镇,130503000
130503101000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/05/03/130503101.html,李村镇,130503000
130481100000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/04/81/130481100.html,武安镇,130481000
130481101000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/04/81/130481101.html,康二城镇,130481000
130481102000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/04/81/130481102.html,午汲镇,130481000
130481103000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/13/04/81/130481103.html,磁山镇,130481000
