code,level,link,name,parentCode
340604001000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/06/04/340604001.html,杨庄街道,340604000
340604002000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/06/04/340604002.html,临海童街道,340604000
340604003000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/06/04/340604003.html,百善街道,340604000
340604004000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/06/04/340604004.html,任楼街道,340604000
340604100000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/06/04/340604100.html,烈山镇,340604000
340604101000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/06/04/340604101.html,宋町镇,340604000
340604102000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/06/04/340604102.html,古饶镇,340604000
340604400000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/06/04/340604400.html,烈山区工业园,340604000
340705005000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/07/05/340705005.html,东郊办事处街道,340705000
340705006000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/07/05/340705006.html,新城办事处街道,340705000
340705100000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/07/05/340705100.html,西湖镇,340705000
340705198000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/07/05/340705198.html,铜官区直辖村级区划,340705000
340705400000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/07/05/340705400.html,铜陵市经济开发区,340705000
340711001000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/07/11/340711001.html,桥南办事处街道,340711000
340711002000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/07/11/340711002.html,安矿办事处街道,340711000
340711100000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/07/11/340711100.html,铜山镇,340711000
340711101000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/07/11/340711101.html,大通镇,340711000
340711102000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/07/11/340711102.html,老洲镇,340711000
340706001000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/07/06/340706001.html,新桥街道,340706000
340711103000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/07/11/340711103.html,陈瑶湖镇,340711000
340706100000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/07/06/340706100.html,五松镇,340706000
340711104000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/07/11/340711104.html,周潭镇,340711000
340706101000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/07/06/340706101.html,顺安镇,340706000
340711198000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/07/11/340711198.html,郊区直辖村级区划,340711000
340706102000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/07/06/340706102.html,钟鸣镇,340706000
340711200000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/07/11/340711200.html,灰河乡,340711000
340706103000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/07/06/340706103.html,天门镇,340706000
340711401000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/07/11/340711401.html,大桥经济开发区,340711000
340706104000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/07/06/340706104.html,东联镇,340706000
340706105000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/07/06/340706105.html,西联镇,340706000
340706200000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/07/06/340706200.html,老洲乡,340706000
340621100000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/06/21/340621100.html,濉溪镇,340621000
340706203000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/07/06/340706203.html,胥坝乡,340706000
340621101000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/06/21/340621101.html,韩村镇,340621000
340706401000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/07/06/340706401.html,义安经济开发区,340706000
340621102000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/06/21/340621102.html,刘桥镇,340621000
340621103000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/06/21/340621103.html,五沟镇,340621000
340621104000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/06/21/340621104.html,临涣镇,340621000
340621105000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/06/21/340621105.html,双堆集镇,340621000
340621106000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/06/21/340621106.html,铁佛镇,340621000
340621107000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/06/21/340621107.html,南坪镇,340621000
340621108000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/06/21/340621108.html,百善镇,340621000
340621109000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/06/21/340621109.html,孙町镇,340621000
340621110000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/06/21/340621110.html,四铺镇,340621000
340621400000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/06/21/340621400.html,濉溪县经济开发区,340621000
340621401000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/06/21/340621401.html,濉溪县濉芜产业园,340621000
340722100000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/07/22/340722100.html,枞阳镇,340722000
340722101000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/07/22/340722101.html,欧山镇,340722000
340722102000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/07/22/340722102.html,汤沟镇,340722000
340722106000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/07/22/340722106.html,横埠镇,340722000
340722107000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/07/22/340722107.html,项铺镇,340722000
340722108000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/07/22/340722108.html,钱桥镇,340722000
340722109000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/07/22/340722109.html,麒麟镇,340722000
340722110000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/07/22/340722110.html,义津镇,340722000
340722111000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/07/22/340722111.html,浮山镇,340722000
340722112000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/07/22/340722112.html,会宫镇,340722000
340722113000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/07/22/340722113.html,官埠桥镇,340722000
340722114000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/07/22/340722114.html,钱铺镇,340722000
340722115000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/07/22/340722115.html,金社镇,340722000
340722116000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/07/22/340722116.html,白柳镇,340722000
340722117000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/07/22/340722117.html,雨坛镇,340722000
340722200000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/07/22/340722200.html,铁铜乡,340722000
340722201000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/07/22/340722201.html,凤仪乡,340722000
340722202000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/07/22/340722202.html,长沙乡,340722000
340722205000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/07/22/340722205.html,白梅乡,340722000
340722400000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/07/22/340722400.html,枞阳经济开发区,340722000
340822100000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/08/22/340822100.html,高河镇,340822000
340822101000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/08/22/340822101.html,石牌镇,340822000
340822102000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/08/22/340822102.html,月山镇,340822000
340822103000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/08/22/340822103.html,马庙镇,340822000
340822104000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/08/22/340822104.html,金拱镇,340822000
340822105000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/08/22/340822105.html,茶岭镇,340822000
340822106000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/08/22/340822106.html,公岭镇,340822000
340822107000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/08/22/340822107.html,黄墩镇,340822000
340822108000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/08/22/340822108.html,三桥镇,340822000
340822109000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/08/22/340822109.html,小市镇,340822000
340822110000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/08/22/340822110.html,黄龙镇,340822000
340822111000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/08/22/340822111.html,平山镇,340822000
340822112000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/08/22/340822112.html,腊树镇,340822000
340822113000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/08/22/340822113.html,洪铺镇,340822000
340822114000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/08/22/340822114.html,江镇镇,340822000
340822200000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/08/22/340822200.html,凉亭乡,340822000
340822201000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/08/22/340822201.html,石镜乡,340822000
340822202000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/08/22/340822202.html,秀山乡,340822000
340822203000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/34/08/22/340822203.html,清河乡,340822000
