code,level,link,name,parentCode
532624101000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/24/532624101.html,麻栗镇,532624000
532624102000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/24/532624102.html,大坪镇,532624000
532624103000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/24/532624103.html,董干镇,532624000
532624104000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/24/532624104.html,天保镇,532624000
532624201000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/24/532624201.html,猛硐瑶族乡,532624000
532624202000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/24/532624202.html,下金厂乡,532624000
532624203000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/24/532624203.html,八布乡,532624000
532624204000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/24/532624204.html,六河乡,532624000
532624205000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/24/532624205.html,杨万乡,532624000
532624206000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/24/532624206.html,铁厂乡,532624000
532624207000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/24/532624207.html,马街乡,532624000
532331101000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/23/31/532331101.html,金山镇,532331000
532331102000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/23/31/532331102.html,仁兴镇,532331000
532331103000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/23/31/532331103.html,碧城镇,532331000
532331104000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/23/31/532331104.html,勤丰镇,532331000
532331105000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/23/31/532331105.html,一平浪镇,532331000
532331106000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/23/31/532331106.html,广通镇,532331000
532331107000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/23/31/532331107.html,黑井镇,532331000
532331108000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/23/31/532331108.html,土官镇,532331000
532331109000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/23/31/532331109.html,彩云镇,532331000
532331110000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/23/31/532331110.html,和平镇,532331000
532331111000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/23/31/532331111.html,恐龙山镇,532331000
532331201000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/23/31/532331201.html,中村乡,532331000
532331203000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/23/31/532331203.html,高峰乡,532331000
532331204000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/23/31/532331204.html,妥安乡,532331000
532601001000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/01/532601001.html,开化街道,532601000
532601002000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/01/532601002.html,卧龙街道,532601000
532623101000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/23/532623101.html,西洒镇,532623000
532601003000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/01/532601003.html,新平街道,532601000
532623102000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/23/532623102.html,兴街镇,532623000
532601102000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/01/532601102.html,古木镇,532601000
532622101000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/22/532622101.html,江那镇,532622000
532623201000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/23/532623201.html,蚌谷乡,532623000
532601103000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/01/532601103.html,平坝镇,532601000
532622102000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/22/532622102.html,平远镇,532622000
532623202000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/23/532623202.html,莲花塘乡,532623000
532601104000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/01/532601104.html,马塘镇,532601000
532622103000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/22/532622103.html,稼依镇,532622000
532623203000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/23/532623203.html,新马街乡,532623000
532601105000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/01/532601105.html,德厚镇,532601000
532622104000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/22/532622104.html,阿猛镇,532622000
532623204000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/23/532623204.html,柏林乡,532623000
532601106000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/01/532601106.html,小街镇,532601000
532622201000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/22/532622201.html,阿舍彝族乡,532622000
532623205000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/23/532623205.html,法斗乡,532623000
532601107000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/01/532601107.html,薄竹镇,532601000
532622202000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/22/532622202.html,维摩彝族乡,532622000
532623206000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/23/532623206.html,董马乡,532623000
532601108000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/01/532601108.html,追栗街镇,532601000
532622203000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/22/532622203.html,盘龙彝族乡,532622000
532623207000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/23/532623207.html,鸡街乡,532623000
532601201000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/01/532601201.html,东山彝族乡,532601000
532622204000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/22/532622204.html,八嘎乡,532622000
532601202000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/01/532601202.html,柳井彝族乡,532601000
532622205000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/22/532622205.html,者腊乡,532622000
532601203000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/01/532601203.html,新街乡,532601000
532622206000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/22/532622206.html,蚌峨乡,532622000
532601204000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/01/532601204.html,喜古乡,532601000
532622207000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/22/532622207.html,干河彝族乡,532622000
532601205000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/01/532601205.html,坝心彝族乡,532601000
532601206000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/01/532601206.html,秉烈彝族乡,532601000
532601207000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/01/532601207.html,红甸回族乡,532601000
532601401000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/01/532601401.html,文山市三七产业园区管理委员会,532601000
532601402000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/01/532601402.html,文山市马塘工业园区管理委员会,532601000
532625101000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/25/532625101.html,马白镇,532625000
532625102000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/25/532625102.html,八寨镇,532625000
532625103000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/25/532625103.html,仁和镇,532625000
532625104000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/25/532625104.html,木厂镇,532625000
532625105000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/25/532625105.html,夹寒箐镇,532625000
532625106000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/25/532625106.html,小坝子镇,532625000
532625107000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/25/532625107.html,都龙镇,532625000
532625108000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/25/532625108.html,金厂镇,532625000
532625109000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/25/532625109.html,坡脚镇,532625000
532625201000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/25/532625201.html,南捞乡,532625000
532625202000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/25/532625202.html,大栗树乡,532625000
532625203000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/25/532625203.html,篾厂乡,532625000
532625204000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/25/532625204.html,古林箐乡,532625000
532625501000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/25/532625501.html,健康农场管理区管理委员会,532625000
532627101000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/27/532627101.html,莲城镇,532627000
532627102000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/27/532627102.html,八宝镇,532627000
532627103000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/27/532627103.html,南屏镇,532627000
532627104000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/27/532627104.html,珠街镇,532627000
532627105000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/27/532627105.html,那洒镇,532627000
532627106000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/27/532627106.html,珠琳镇,532627000
532627107000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/53/26/27/532627107.html,坝美镇,532627000
