code,level,link,name,parentCode
429006001000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/42/90/06/429006001.html,竟陵街道,429006000
429006002000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/42/90/06/429006002.html,候口街道,429006000
429006003000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/42/90/06/429006003.html,杨林街道,429006000
429006100000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/42/90/06/429006100.html,多宝镇,429006000
422802001000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/42/28/02/422802001.html,都亭街道,422802000
429006101000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/42/90/06/429006101.html,拖市镇,429006000
422802002000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/42/28/02/422802002.html,东城街道,422802000
429006102000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/42/90/06/429006102.html,张港镇,429006000
422802100000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/42/28/02/422802100.html,谋道镇,422802000
422801001000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/42/28/01/422801001.html,舞阳坝街道,422801000
429006103000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/42/90/06/429006103.html,蒋场镇,429006000
422802101000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/42/28/02/422802101.html,柏杨坝镇,422802000
422801002000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/42/28/01/422801002.html,六角亭街道,422801000
429006104000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/42/90/06/429006104.html,汪场镇,429006000
422802102000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/42/28/02/422802102.html,汪营镇,422802000
422801003000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/42/28/01/422801003.html,小渡船街道,422801000
429006105000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/42/90/06/429006105.html,渔薪镇,429006000
422802103000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/42/28/02/422802103.html,建南镇,422802000
422801100000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/42/28/01/422801100.html,龙凤镇,422801000
429006106000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/42/90/06/429006106.html,黄潭镇,429006000
422802104000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/42/28/02/422802104.html,忠路镇,422802000
422801101000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/42/28/01/422801101.html,崔家坝镇,422801000
422801102000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/42/28/01/422801102.html,板桥镇,422801000
429006107000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/42/90/06/429006107.html,岳口镇,429006000
422802105000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/42/28/02/422802105.html,团堡镇,422802000
422801103000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/42/28/01/422801103.html,白杨坪镇,422801000
429006108000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/42/90/06/429006108.html,横林镇,429006000
422802106000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/42/28/02/422802106.html,毛坝镇,422802000
422801104000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/42/28/01/422801104.html,三岔镇,422801000
422802200000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/42/28/02/422802200.html,凉雾乡,422802000
429006109000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/42/90/06/429006109.html,彭市镇,429006000
422801201000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/42/28/01/422801201.html,新塘乡,422801000
429006110000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/42/90/06/429006110.html,麻洋镇,429006000
422802201000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/42/28/02/422802201.html,元堡乡,422802000
422801202000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/42/28/01/422801202.html,红土乡,422801000
429006111000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/42/90/06/429006111.html,多祥镇,429006000
422802202000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/42/28/02/422802202.html,南坪乡,422802000
422801203000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/42/28/01/422801203.html,沙地乡,422801000
