code,level,link,name,parentCode
510921001000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/09/21/510921001.html,普安街道,510921000
510921100000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/09/21/510921100.html,赤城镇,510921000
510921101000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/09/21/510921101.html,新会镇,510921000
510921102000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/09/21/510921102.html,文井镇,510921000
510921103000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/09/21/510921103.html,明月镇,510921000
510921104000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/09/21/510921104.html,常乐镇,510921000
510921105000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/09/21/510921105.html,天福镇,510921000
510921106000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/09/21/510921106.html,红江镇,510921000
510921107000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/09/21/510921107.html,宝梵镇,510921000
510921108000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/09/21/510921108.html,大石镇,510921000
510921109000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/09/21/510921109.html,吉祥镇,510921000
510921110000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/09/21/510921110.html,鸣凤镇,510921000
510921111000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/09/21/510921111.html,任隆镇,510921000
510921112000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/09/21/510921112.html,三凤镇,510921000
510921114000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/09/21/510921114.html,蓬南镇,510921000
510921115000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/09/21/510921115.html,群利镇,510921000
510921117000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/09/21/510921117.html,金桥镇,510921000
510921118000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/09/21/510921118.html,槐花镇,510921000
510921207000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/09/21/510921207.html,荷叶乡,510921000
510921213000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/09/21/510921213.html,高升乡,510921000
510824100000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/08/24/510824100.html,陵江镇,510824000
510824102000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/08/24/510824102.html,云峰镇,510824000
510824104000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/08/24/510824104.html,东青镇,510824000
510824105000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/08/24/510824105.html,白桥镇,510824000
510824106000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/08/24/510824106.html,八庙镇,510824000
510824107000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/08/24/510824107.html,五龙镇,510824000
510824108000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/08/24/510824108.html,永宁镇,510824000
510824109000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/08/24/510824109.html,鸳溪镇,510824000
510824110000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/08/24/510824110.html,三川镇,510824000
510824111000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/08/24/510824111.html,龙王镇,510824000
510824112000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/08/24/510824112.html,元坝镇,510824000
510824113000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/08/24/510824113.html,唤马镇,510824000
510824114000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/08/24/510824114.html,歧坪镇,510824000
510824115000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/08/24/510824115.html,白驿镇,510824000
510824116000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/08/24/510824116.html,漓江镇,510824000
510824117000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/08/24/510824117.html,文昌镇,510824000
510824118000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/08/24/510824118.html,岳东镇,510824000
510824119000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/08/24/510824119.html,石马镇,510824000
510824120000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/08/24/510824120.html,运山镇,510824000
510824121000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/08/24/510824121.html,东溪镇,510824000
510824122000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/08/24/510824122.html,高坡镇,510824000
510824123000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/08/24/510824123.html,龙山镇,510824000
510824124000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/08/24/510824124.html,中土镇,510824000
510824125000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/08/24/510824125.html,亭子镇,510824000
510824202000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/08/24/510824202.html,禅林乡,510824000
510824208000,3,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2019/51/08/24/510824208.html,白鹤乡,510824000
